Plate,Well,Compound_id,lib_name,SMILES,Compound Name,SecName
ex_plate2,F19,Compound_0436,example_library,O=C(Cc1c(Cl)cccc1Cl)NC(c1ccccc1)c1ccncc1,,
ex_plate2,F20,Compound_0437,example_library,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,SPECTAZOLE,ECONAZOLE NITRATE
ex_plate2,F21,Compound_0438,example_library,CN(C)CCC=C1c2ccccc2COc2ccccc21,SINEQUAN,DOXEPIN HYDROCHLORIDE
ex_plate2,F22,Compound_0439,example_library,CCOC(=O)C(C#N)=Cc1ccc(N(C)C)cc1Cl,,
ex_plate2,G3,Compound_0440,example_library,COC(=O)c1ccoc1COC(=O)c1sc(NC(=O)C(C)(C)C)cc1C,,
ex_plate2,G4,Compound_0441,example_library,CC(Oc1ccc(Cl)cc1Cl)C(=O)NC1=NCCS1,,
ex_plate2,G5,Compound_0442,example_library,NC(=O)c1c(NC(=O)CN2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)sc2c1CCCC2,,
ex_plate2,G6,Compound_0443,example_library,CCCC(C)(NC(=O)CCCc1nc2ccccc2s1)C(=O)OC,,
ex_plate2,G7,Compound_0444,example_library,NNC(=O)C(O)C(O)C(O)C(O)CO,,
ex_plate2,G8,Compound_0445,example_library,NC(Cc1nc(-c2cccc([N+](=O)[O-])c2)cs1)=NO,,
ex_plate2,G9,Compound_0446,example_library,OCC1OC(S[Au])C(O)C(O)C1O,SOLGANAL,AUROTHIOGLUCOSE
ex_plate2,G10,Compound_0447,example_library,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,NITROMIDE
ex_plate2,G11,Compound_0448,example_library,C=C(C)Cn1c(=O)c2c(nc3n(CCOC)c(C)cn23)n(C)c1=O,,
ex_plate2,G12,Compound_0449,example_library,NC1=Nc2nc3ccccc3n2C(c2ccc(Cl)cc2Cl)N1,,
ex_plate2,G13,Compound_0450,example_library,Cc1ccc(C(CN2CCOCC2)NCc2nc(=O)c3c(-c4ccccc4Cl)csc3[nH]2)cc1,,
ex_plate2,G14,Compound_0451,example_library,CC(C)CNC(=O)C(C)Nc1ccc(F)cc1,,
ex_plate2,G15,Compound_0452,example_library,O=C1c2ccccc2-c2n[nH]c3cccc1c23,,
ex_plate2,G16,Compound_0453,example_library,CN(C)CC#Cc1cncc(C(=O)NNC(=O)Nc2ccc(Cl)cc2)c1,,
ex_plate2,G17,Compound_0454,example_library,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,Ornidazole,
ex_plate2,G18,Compound_0455,example_library,CC(=O)N1CCN(C(=O)c2ccc(Br)o2)CC1,,
ex_plate2,G19,Compound_0456,example_library,COc1ccc(NC(=S)NNC(=O)c2nc3ccccc3c(=O)[nH]2)cc1,,
ex_plate2,G20,Compound_0457,example_library,CC(c1nc(C2CC2)no1)S(=O)(=O)c1ccc(Br)cc1,,
ex_plate2,G21,Compound_0458,example_library,CS(=O)(=O)N1CCC(NS(=O)(=O)c2ccc3c(c2)CCC3)CC1,,
ex_plate2,G22,Compound_0459,example_library,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc(C(=O)OC)c(OC)cc1OC,,
ex_plate2,H3,Compound_0460,example_library,C=CCOc1ccc2ccccc2c1CNCC1CCCO1,,
ex_plate2,H4,Compound_0461,example_library,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,ATP (Adenosine-Triphosphate),
ex_plate2,H5,Compound_0462,example_library,CCC1CSC(Nc2ccc(Cl)c(Cl)c2)=N1,,
ex_plate2,H6,Compound_0463,example_library,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,Bacampicillin hydrochloride,
ex_plate2,H7,Compound_0464,example_library,O=C(Sc1c(Cl)cccc1Cl)N1CCOCC1,,
ex_plate2,H8,Compound_0465,example_library,O=C(Nc1cccc2ccccc12)NC1Cc2ccccc2C1,,
ex_plate2,H9,Compound_0466,example_library,COc1ccc(-c2nnn(Cc3cc(Cl)c4c(c3)OCCO4)n2)cc1OC,,
ex_plate2,H10,Compound_0467,example_library,Nc1c(C(=O)NN=Cc2ccc(OCc3ccccc3)cc2)cnn1-c1ccccc1,,
ex_plate2,H11,Compound_0468,example_library,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,Cromolyn disodium salt,
ex_plate2,H12,Compound_0469,example_library,O=C(SCc1c(Cl)cccc1Cl)c1ccc([N+](=O)[O-])o1,,
ex_plate2,H13,Compound_0470,example_library,Cc1ccc(C2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)cc1,,
ex_plate2,H14,Compound_0471,example_library,COc1ccc(OC)c2nc3c(nc12)C(=O)c1ccccc1-3,,
ex_plate2,H15,Compound_0472,example_library,N#Cc1cccc(OCC(=O)Nc2ccccc2C(=O)c2ccccc2)c1,,
ex_plate2,H16,Compound_0473,example_library,N#Cc1nncn1Cc1csc(-c2ccsc2)n1,,
ex_plate2,H17,Compound_0474,example_library,CC(C)c1ccc(NNC(N)=S)cc1,,
ex_plate2,H18,Compound_0475,example_library,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,Chrysophanic acid (Chrysophanol),
ex_plate2,H19,Compound_0476,example_library,Cc1ccc(NC(=O)CN(C)C(=O)COc2ccc3c(c2)OCO3)cc1,,
ex_plate2,H20,Compound_0477,example_library,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(c2nccs2)CC1,,
ex_plate2,H21,Compound_0478,example_library,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,,DEGUELIN(-)
ex_plate2,H22,Compound_0479,example_library,O=C(O)CSCC(=O)Nc1cc(C(F)(F)F)ccc1Cl,,
ex_plate2,I3,Compound_0480,example_library,O=C1C(=Cc2ccc(C(F)(F)F)cc2)CSc2sccc21,,
ex_plate2,I4,Compound_0481,example_library,Clc1ccc2nc3c(c(-c4ccccc4)c2c1)CCCCCCCCCC3,,
ex_plate2,I5,Compound_0482,example_library,O=C(OC1CCOC1=O)c1cccc(I)c1,,
ex_plate2,I6,Compound_0483,example_library,CS(=O)(=O)c1[nH]c(-c2ccccc2)nc1S(=O)(=O)c1ccc2ccccc2c1,,
ex_plate2,I7,Compound_0484,example_library,c1cncc(-c2nc(NCC(c3cccs3)N3CCOCC3)c3ccccc3n2)c1,,
ex_plate2,I8,Compound_0485,example_library,O=C(Nc1cccnc1-n1cccn1)c1cccc(NC(=O)C2CCCO2)c1,,
ex_plate2,I9,Compound_0486,example_library,Cc1ccc(C)c(CSCc2nc(N)nc(N(C)C)n2)c1,,
ex_plate2,I10,Compound_0487,example_library,N#CCc1ccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,,
ex_plate2,I11,Compound_0488,example_library,CCOC(=O)c1nc(C)nc(Sc2ccc(Cl)cc2)c1C,,
ex_plate2,I12,Compound_0489,example_library,O=C(NCc1ccco1)c1ccc(Oc2cc(Cl)cc(Cl)c2)o1,,
ex_plate2,I13,Compound_0490,example_library,CSc1ccc(CSCC(=O)NCc2ccc(F)cc2)cc1,,
ex_plate2,I14,Compound_0491,example_library,CC1c2ccsc2CCN1CN1C(=O)C(=O)N(C)C1=O,,
ex_plate2,I15,Compound_0492,example_library,Cn1cnnc1SCC(=O)NC12CC3CC(CC(C3)C1)C2,,
ex_plate2,I16,Compound_0493,example_library,O=C(NNc1c(Cl)cccc1Cl)c1ccc([N+](=O)[O-])o1,,
ex_plate2,I17,Compound_0494,example_library,CCCc1noc(CS(=O)(=O)C(C)C(=O)NC(C)(C)C)n1,,
ex_plate2,I18,Compound_0495,example_library,O=C1Nc2ccccc2C1=C1Nc2ccccc2C1=O,Indirubin,
ex_plate2,I19,Compound_0496,example_library,CC1CCN(C(=O)C2=NN(C3CCS(=O)(=O)C3)C(=O)CC2)c2ccccc2S1,,
ex_plate2,I20,Compound_0497,example_library,COC(=O)c1ccc(CSc2nc3sc(C)c(C)c3c(=O)n2C)o1,,
ex_plate2,I21,Compound_0498,example_library,O=C(NCC1COc2ccccc2O1)C12CC3CC(CC(O)(C3)C1)C2,,
ex_plate2,I22,Compound_0499,example_library,COc1ccccc1OCCNC(=O)C1(c2ccc(F)cc2)CCCC1,,
ex_plate2,J3,Compound_0500,example_library,CCOC(=O)c1ccc(NC(=O)CSCC(=O)O)cc1,,
ex_plate2,J4,Compound_0501,example_library,CCCCCCCCCCCC(=N)OC,,
ex_plate2,J5,Compound_0502,example_library,Cc1c(C#N)c(N)n(CCN2CCNCC2)c1C,,
ex_plate2,J6,Compound_0503,example_library,COC(=O)c1cnc(NNC(=O)c2ccc([N+](=O)[O-])cc2)nc1C(F)(F)F,,
ex_plate2,J7,Compound_0504,example_library,O=C(N=C1NCCCN1)c1c(Cl)cccc1Cl,,
ex_plate2,J8,Compound_0505,example_library,Cc1nn(C)c(C(=O)Nc2ccccc2)c1[N+](=O)[O-],,
ex_plate2,J9,Compound_0506,example_library,CSc1nsc(SC)c1C(=O)NC(=O)N1CCSCC1,,
ex_plate2,J10,Compound_0507,example_library,O=C1OC(c2ccc(OC(F)F)cc2)=NC1=Cc1ccc(-n2cncn2)cc1,,
ex_plate2,J11,Compound_0508,example_library,CCN(C(=O)C(C)N(C)Cc1cccc(Cl)c1Cl)C1CCS(=O)(=O)C1,,
ex_plate2,J12,Compound_0509,example_library,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,Aliskiren Hemifumarate,
ex_plate2,J13,Compound_0510,example_library,O=C(NC1CC1)C(Sc1nc2sccc2c(=O)[nH]1)c1ccccc1,,
ex_plate2,J14,Compound_0511,example_library,COc1ccc2c(c1)CCC1=C2NC(=S)NC1c1cccc(Br)c1,,
ex_plate2,J15,Compound_0512,example_library,Fc1ccc(-c2noc(CN3CCc4ccccc43)n2)cc1,,
ex_plate2,J16,Compound_0513,example_library,CCOc1ccc2nc(SC(C)C(=O)N3C(C)CCCC3C)[nH]c2c1,,
ex_plate2,J17,Compound_0514,example_library,C=CCN1C(=O)C(=O)N(CC(=O)c2cc(C)n(CCc3cccs3)c2C)C1=O,,
ex_plate2,J18,Compound_0515,example_library,Cc1ccc(I)c(C)c1[N+](=O)[O-],,
ex_plate2,J19,Compound_0516,example_library,Cc1nn(-c2ccccc2)c(C)c1C(=O)C(=O)NCCCOCC1CC1,,
ex_plate2,J20,Compound_0517,example_library,COc1cc(S(=O)(=O)N(C)C)c(OC)cc1Cl,,
ex_plate2,J21,Compound_0518,example_library,Cc1ccc(CN(CCc2ccccc2)Cn2nc(CCC(N)=O)n(C3CC3)c2=S)s1,,
ex_plate2,J22,Compound_0519,example_library,COc1ccc(S(=O)(=O)NC2CCCCCC2)cc1,,
ex_plate2,K3,Compound_0520,example_library,N#CC(=Cc1ccc(Cl)c(Cl)c1)C(=O)OCc1ccccc1,,
ex_plate2,K4,Compound_0521,example_library,Clc1ccc(SC2CN(C(c3ccccc3)c3ccccc3)C2)cc1,,
ex_plate2,K5,Compound_0522,example_library,O=c1c2ccccc2nc(SCc2nnnn2C2CC2)n1Cc1ccccc1Cl,,
ex_plate2,K6,Compound_0523,example_library,Cc1cc(Cl)cc(C)c1OCC(=O)NC1CCCCC1,,
ex_plate2,K7,Compound_0524,example_library,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,MEPRON,ATOVAQUONE
ex_plate2,K8,Compound_0525,example_library,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,Bambuterol hydrochloride,
ex_plate2,K9,Compound_0526,example_library,Nc1nc(-c2cccs2)cc(C(F)(F)F)n1,,
ex_plate2,K10,Compound_0527,example_library,CCOC(=O)c1cnc(Nc2nc(C(C)(C)C)cs2)nc1C,,
ex_plate2,K11,Compound_0528,example_library,O=C(CSc1nnc(O)n1-c1cccnc1)N1CCOCC1,,
ex_plate2,K12,Compound_0529,example_library,O=c1c2cc(-c3ccccc3)sc2ncn1Cc1ccccc1Cl,,
ex_plate2,K13,Compound_0530,example_library,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,SEROQUEL,QUETIAPINE
ex_plate2,K14,Compound_0531,example_library,O=C(Cc1ccc(Br)cc1)Nc1ccsc1C(=O)O,,
ex_plate2,K15,Compound_0532,example_library,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Oc1ccc(-c2ncon2)cc1,,
ex_plate2,K16,Compound_0533,example_library,O=C(Nc1cc(Cl)ccc1N1CCOCC1)c1cccc(OCc2cscn2)c1,,
ex_plate2,K17,Compound_0534,example_library,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,VALTREX,VALACYCLOVIR HYDROCHLORIDE
ex_plate2,K18,Compound_0535,example_library,CCCCCCCCC(=O)N(CC(C)C(=Nc1ccccc1)Nc1ccccc1)c1ccccc1,,
ex_plate2,K19,Compound_0536,example_library,O=C(O)COCc1ccc(Br)cc1,,
ex_plate2,K20,Compound_0537,example_library,CSc1ncccc1C(=O)OCC(=O)c1ccc2c(c1)OCCO2,,
ex_plate2,K21,Compound_0538,example_library,O=C(O)C1(O)CC(O)C(O)C(O)C1,,QUINIC ACID
ex_plate2,K22,Compound_0539,example_library,CC1(C)C(=O)N(O)C(C)(C)C(=O)N1O,,
ex_plate2,L3,Compound_0540,example_library,O=S(=O)(NCCC1CC1(Cl)Cl)c1ccc(Cl)cc1,,
ex_plate2,L4,Compound_0541,example_library,Cc1cc2oc(=O)cc(CN3CC(C)OC(C)C3)c2cc1C,,
ex_plate2,L5,Compound_0542,example_library,Cc1cccc(C)c1NC1=NCCCS1,ROMPUN,XYLAZINE
ex_plate2,L6,Compound_0543,example_library,COC(=O)CSCC1=CS(=O)(=O)c2ccc(Cl)cc21,,
ex_plate2,L7,Compound_0544,example_library,CCNC1=NN=C(c2ccc3c(c2)OCCCO3)CS1,,
ex_plate2,L8,Compound_0545,example_library,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)c1ccc[nH]1,,
ex_plate2,L9,Compound_0546,example_library,Cc1ccc(S(C)(=O)=O)cc1NC(=O)c1sc(NC(=O)C(C)(C)C)cc1C,,
ex_plate2,L10,Compound_0547,example_library,Cc1ccc(CCC(=O)NCc2c(C)cc(C)[nH]c2=O)c(C)c1,,
ex_plate2,L11,Compound_0548,example_library,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,DYNAPEN,DICLOXACILLIN SODIUM
ex_plate2,L12,Compound_0549,example_library,Cc1cc(C(=O)CSc2nnc(-c3ccco3)o2)c(C)n1Cc1ccco1,,
ex_plate2,L13,Compound_0550,example_library,COc1cc(C(=O)ON=Cc2ccccc2OC(F)(F)F)cc(OC)c1OC,,
ex_plate2,L14,Compound_0551,example_library,CCCOc1ccccc1C=NNC(=S)Nc1ccc(C)c(C)c1,,
ex_plate2,L15,Compound_0552,example_library,Cc1cccc(C(=O)OCCOc2ccc(F)cc2)c1[N+](=O)[O-],,
ex_plate2,L16,Compound_0553,example_library,N#CC1(NC(=O)COC(=O)c2csc3c2CCCC3)CCCCC1,,
ex_plate2,L17,Compound_0554,example_library,COC(=O)CSC(=S)N(C)C,,
ex_plate2,L18,Compound_0555,example_library,Brc1ccc(C2=CC(c3ccccc3)n3nnnc3N2)cc1,,
ex_plate2,L19,Compound_0556,example_library,Cc1cc(O)nn(-c2ccccc2)c1=O,,
ex_plate2,L20,Compound_0557,example_library,Cc1nn(Cc2nc(C(C)(C)C)no2)c(=O)c(C#N)c1C,,
ex_plate2,L21,Compound_0558,example_library,NS(=O)(=O)c1sc(Br)cc1Br,,
ex_plate2,L22,Compound_0559,example_library,c1csc(-c2nnc(SCc3cscn3)n2C2CC2)c1,,
ex_plate2,M3,Compound_0560,example_library,O=C(NCc1ccccc1)OCC(F)(F)F,,
ex_plate2,M4,Compound_0561,example_library,O=C(NCCCN1C(=O)NC2(CCCC2)C1=O)Nc1ccc2c(c1)OC(F)(F)O2,,
ex_plate2,M5,Compound_0562,example_library,Cc1cccc(OCCCNC(=O)CNC(=O)c2ccc(Br)o2)c1,,
ex_plate2,M6,Compound_0563,example_library,CCCCCC[n+]1ccccc1C=Cc1cccs1,,
ex_plate2,M7,Compound_0564,example_library,O=C(OCc1nc2ccccc2o1)c1cccc(N2C(=O)CCC2=O)c1,,
ex_plate2,M8,Compound_0565,example_library,FC(F)(F)c1ccc2nnc(SCc3ccc4c(c3)OCCO4)n2c1,,
ex_plate2,M9,Compound_0566,example_library,N#Cc1c(CSc2nncs2)cn2ccccc12,,
ex_plate2,M10,Compound_0567,example_library,O=S(=O)(NC1CCOc2ccccc21)C1=Cc2ccccc2CC1,,
ex_plate2,M11,Compound_0568,example_library,CC1CCC23CCC4(C)C5(C)CCC6C(C)(C)C(=O)CCC6(C)C5CCC4(OC2=O)C3C1C,,3-OXOURSAN(28-13)OLIDE
ex_plate2,M12,Compound_0569,example_library,Cn1ncc(C(=O)NCc2cccc(F)c2)c1-n1cccc1,,
ex_plate2,M13,Compound_0570,example_library,O=[N+]([O-])c1ccc(Cn2ccnc2-c2ccc(C(F)(F)F)cc2)cc1,,
ex_plate2,M14,Compound_0571,example_library,COc1ccccc1C(CNC(=O)C(C)(C)Oc1ccc(Cl)cc1)N(C)C,,
ex_plate2,M15,Compound_0572,example_library,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])o2)cc1,,
ex_plate2,M16,Compound_0573,example_library,Cn1ncc2c(N3CCN(Cc4nc(-c5ccc(F)cc5)no4)CC3)ncnc21,,
ex_plate2,M17,Compound_0574,example_library,Cc1nc(SC(C)C(N)=O)c2c3c(sc2n1)CCC3,,
ex_plate2,M18,Compound_0575,example_library,Fc1cccc(CSc2nc(-c3ccccc3)c[nH]2)c1,,
ex_plate2,M19,Compound_0576,example_library,O=c1oc(-c2ccco2)nc2sc3c(c12)CCC3,,
ex_plate2,M20,Compound_0577,example_library,Cc1n[nH]c(-c2cccs2)c1C(=O)NN=Cc1ccc([N+](=O)[O-])s1,,
ex_plate2,M21,Compound_0578,example_library,Cn1c(=O)c2cc3c(nc2n(C)c1=O)CC(C)(C)CC3=O,,
ex_plate2,M22,Compound_0579,example_library,O=C(COc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCNC1=O,,
ex_plate2,N3,Compound_0580,example_library,Cn1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)c1-n1cccc1,,
ex_plate2,N4,Compound_0581,example_library,CC(C)C(NC(=O)c1cccs1)C(=O)Nc1ccc(OCC(=O)N(C)C)cc1,,
ex_plate2,N5,Compound_0582,example_library,O=C(Nc1ccc(Cl)cc1)Nc1ccccc1-c1nnc(-c2ccc(Cl)cc2)o1,,
ex_plate2,N6,Compound_0583,example_library,COc1ccc(C(C)=O)c(OC)c1,,PEONOL METHYL ETHER
ex_plate2,N7,Compound_0584,example_library,COc1cc(C(C)=O)ccc1CN1CCOCC1,,
ex_plate2,N8,Compound_0585,example_library,CN1CC(=O)NC1=N,Creatinine,
ex_plate2,N9,Compound_0586,example_library,CCCCn1c(N)c(N(CC)C(=O)CCC(C)C)c(=O)[nH]c1=O,,
ex_plate2,N10,Compound_0587,example_library,CCN1C(=O)C2(CCCCC2)NC1c1cc(OC)c2c(c1)OCCO2,,
ex_plate2,N11,Compound_0588,example_library,CCCCn1c(=O)[nH]c(=O)c2c1nc(-c1csnn1)n2CCC(C)C,,
ex_plate2,N12,Compound_0589,example_library,CC1CCCCN1CC(O)COCCC12CC3CC(CC(C3)C1)C2,,
ex_plate2,N13,Compound_0590,example_library,Nc1nccc(-c2ccc3noc(-c4ccc(Cl)cc4)c3c2)n1,PIM-1 Inhibitor 2,
ex_plate2,N14,Compound_0591,example_library,O=C(COC(=O)C12CC3CC(CC(O)(C3)C1)C2)NCc1ccco1,,
ex_plate2,N15,Compound_0592,example_library,COc1cc(Br)c(S(=O)(=O)NC2CCN(C(=O)OC(C)(C)C)CC2)cc1OC,,
ex_plate2,N16,Compound_0593,example_library,Cc1c(C#N)sc(C#N)c1O,,
ex_plate2,N17,Compound_0594,example_library,CC(NC(=O)CC(O)(c1ccco1)C(F)(F)F)C12CC3CC(CC(C3)C1)C2,,
ex_plate2,N18,Compound_0595,example_library,CCN(CC)CCOc1ccc(N)cc1,,
ex_plate2,N19,Compound_0596,example_library,O=C(OCc1ccc([N+](=O)[O-])cc1)C1(c2ccccc2)CC1,,
ex_plate2,N20,Compound_0597,example_library,Cc1nc(C)c(-c2cc[nH]n2)s1,,
ex_plate2,N21,Compound_0598,example_library,Cc1cccc(OCCN2CCN(C(=O)C3CCCO3)CC2)c1,,
ex_plate2,N22,Compound_0599,example_library,CSc1nc2c3ccccc3ncn2n1,,
ex_plate2,O3,Compound_0600,example_library,CC(C)(C)c1ccc(NC2=CC(=O)N(c3ccc(C(C)(C)C)cc3)C2=O)cc1,,
ex_plate2,O4,Compound_0601,example_library,CCOC(=O)C(C#N)=C(SC)N(C)C,,
ex_plate2,O5,Compound_0602,example_library,COC(=O)c1sc(-c2cccs2)cc1NS(=O)(=O)c1cn(C)cn1,,
ex_plate2,O6,Compound_0603,example_library,Cc1cc(C(N)=NOC(=O)C(C)(C)C)cc(C(N)=NOC(=O)C(C)(C)C)c1,,
ex_plate2,O7,Compound_0604,example_library,Nc1sc(-c2ccccc2)n[n+]1Cc1cccc2cccnc12,,
ex_plate2,O8,Compound_0605,example_library,CCOc1cc2c(cc1OCC)CNCC2,,
ex_plate2,O9,Compound_0606,example_library,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,Axitinib,
ex_plate2,O10,Compound_0607,example_library,COc1ccc(CC(=O)NC(C)c2ccc3c(c2)OCCO3)c(OC)c1OC,,
ex_plate2,O11,Compound_0608,example_library,NNC(=O)CCc1ccc(O)cc1,,
ex_plate2,O12,Compound_0609,example_library,Cc1ccc(NC2=NC(C)CS2)c(C)c1,,
ex_plate2,O13,Compound_0610,example_library,Cc1nnsc1C(=O)NCc1c(Cl)cccc1Sc1ccc(Cl)cc1,,
ex_plate2,O14,Compound_0611,example_library,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,IMPROMEN,BROMPERIDOL
ex_plate2,O15,Compound_0612,example_library,COc1cccc(-c2cc(=O)c3ccc(OC)cc3o2)c1,,"7,3'-DIMETHOXYFLAVONE"
ex_plate2,O16,Compound_0613,example_library,CSc1[nH]nc(N)c1-c1ccccn1,,
ex_plate2,O17,Compound_0614,example_library,Cn1[nH]c(=O)c2cnc3c(F)cc(F)cc3c21,,
ex_plate2,O18,Compound_0615,example_library,FC(F)(F)c1cc(C=Nc2ccc(-c3csnn3)cc2)cc(C(F)(F)F)c1,,
ex_plate2,O19,Compound_0616,example_library,CCCCN(C)S(=O)(=O)NCCNC(=O)c1ccco1,,
ex_plate2,O20,Compound_0617,example_library,Cc1cc(Br)c(NC(=S)NNCCC#N)c(Br)c1,,
ex_plate2,O21,Compound_0618,example_library,CS(=O)(=O)OCCN1CCN(S(C)(=O)=O)CC1,,
ex_plate2,O22,Compound_0619,example_library,NC(=O)C1(N2CCCCC2)CCN(S(=O)(=O)c2ccc3c(c2)OCCCO3)CC1,,
ex_plate2,P3,Compound_0620,example_library,Cc1c(C(=O)NCCNc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cnn1-c1ccc(F)cc1,,
ex_plate2,P4,Compound_0621,example_library,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc2nonc2c1,,
ex_plate2,P5,Compound_0622,example_library,Cc1c(C#N)c(-n2cccc2)n(Cc2cccs2)c1C,,
ex_plate2,P6,Compound_0623,example_library,CCOC(=O)CSC(C)C(=O)c1[nH]c(C)c(C(=O)OCC)c1C,,
ex_plate2,P7,Compound_0624,example_library,Cc1ccc(S(=O)(=O)NCC(C)(C)N2CC(C)OC(C)C2)cc1C,,
ex_plate2,P8,Compound_0625,example_library,CN(C(=O)c1cccc(C(F)(F)F)c1)c1nc2ccccc2o1,,
ex_plate2,P9,Compound_0626,example_library,Cc1nc(NC(C)C)c2c3c(sc2n1)CCCC3,,
ex_plate2,P10,Compound_0627,example_library,Cc1nc(-c2nnc(S)n2C)cs1,,
ex_plate2,P11,Compound_0628,example_library,O=C(COc1ccc(Cl)cc1Cl)N1CCNC1=O,,
ex_plate2,P12,Compound_0629,example_library,N#CC(C#N)=Cc1cccn1-c1ccc(OC(F)(F)F)cc1,,
ex_plate2,P13,Compound_0630,example_library,CN(Cc1cnn(Cc2ccccc2)c1)C(=O)C(C)(C)Oc1ccc(Cl)cc1,,
ex_plate2,P14,Compound_0631,example_library,S=C(NCCc1csc2ccccc12)Nc1ccc(Cl)cc1,,
ex_plate2,P15,Compound_0632,example_library,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,ZYPREXA,OLANZAPINE
ex_plate2,P16,Compound_0633,example_library,CC(OC(=O)c1cccc(Cl)c1)c1ccc[n+](C)c1,,
ex_plate2,P17,Compound_0634,example_library,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,,
ex_plate2,P18,Compound_0635,example_library,O=C(O)c1c(O)c(Cl)cc(Cl)c1Cl,,
ex_plate2,P19,Compound_0636,example_library,O=S(=O)(Nc1ccc(S(=O)(=O)C(F)F)cc1)c1ccccc1Br,,
ex_plate2,P20,Compound_0637,example_library,O=C(Nc1ccc(C(=O)N(Cc2ccco2)Cc2cccs2)s1)c1ccco1,,
ex_plate2,P21,Compound_0638,example_library,CCCCCC(=O)N(CN1C(=O)c2ccccc2C1=O)c1ccccc1OC,,
ex_plate2,P22,Compound_0639,example_library,O=C(Cn1cnc2cc(Cl)ccc2c1=O)Nc1ccnn1C1CCCC1,,
ex_plate3,A3,Compound_0640,example_library,O=C(NC(C1CC1)C1CC1)c1ccc(Cl)cc1,,
ex_plate3,A4,Compound_0641,example_library,CSc1cc(-c2ccc(Cl)cc2)nc(C(C)(C)C)c1,,
ex_plate3,A5,Compound_0642,example_library,CN1C(=O)c2cccc3c(Cl)ccc1c23,,
ex_plate3,A6,Compound_0643,example_library,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,Yohimbine hydrochloride,
ex_plate3,A7,Compound_0644,example_library,O=C1C(=Cc2ccccc2)SC(=S)N1c1cccc(Br)c1,,
ex_plate3,A8,Compound_0645,example_library,CC(=O)NC12CC3CC(C1)CC(C(=O)OCC(=O)NC(=O)c1cccn1C)(C3)C2,,
ex_plate3,A9,Compound_0646,example_library,CC1CCN(C(=O)CN2C(=O)NC3(CCC(C)CC3)C2=O)CC1,,
ex_plate3,A9,Compound_0647,example_library,CC1CCN(C(=O)CN2C(=O)NC3(CCC(C)CC3)C2=O)CC1,,
ex_plate3,A10,Compound_0648,example_library,CCOC(=O)c1csc(-c2snnc2C)n1,,
ex_plate3,A11,Compound_0649,example_library,CC(C)CSc1sc(C(=O)O)c(-c2ccc(Cl)cc2)c1C#N,,
ex_plate3,A12,Compound_0650,example_library,CN(Cc1ccc2c(c1)OCCO2)c1nccc(C(F)(F)F)n1,,
ex_plate3,A13,Compound_0651,example_library,Cc1c(NC(=O)Nc2ccccc2)c(=O)n(-c2ccccc2)n1C,,
ex_plate3,A14,Compound_0652,example_library,COc1ccc(Nc2nnc3c4ccccc4c4ccccc4c3n2)cc1,,
